product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
5410126832372,0.56,High Calorie,High Sugar,Yes
40882475,1.0,Low Calorie,Low Sugar,No
8076809512268,0.05,Moderate Calorie,Low Sugar,No
20703622,0.06,Moderate Calorie,Low Sugar,No
3183280000544,,Unknown,Unknown,No
3017760221597,0.63,High Calorie,High Sugar,Yes
3560070737048,0.06,High Calorie,Low Sugar,Yes
3124480186898,0.98,Low Calorie,Low Sugar,Yes
7613032397623,0.62,Moderate Calorie,High Sugar,Yes
3263670434910,,Low Calorie,Low Sugar,No
3760020505998,0.27,Moderate Calorie,Moderate Sugar,Yes
20455569,1.0,Low Calorie,Low Sugar,No
3421557110221,0.34,High Calorie,Moderate Sugar,No
20936600,0.91,High Calorie,High Sugar,Yes
3760049798265,0.2,Moderate Calorie,Low Sugar,Yes
40193151,1.0,Moderate Calorie,Low Sugar,No
3161710000128,0.62,Moderate Calorie,Low Sugar,No
3153126826003,0.5,Moderate Calorie,Low Sugar,No
7613036501378,0.3,Moderate Calorie,Moderate Sugar,Yes
8410127050819,0.64,High Calorie,Low Sugar,Yes
3302740047398,1.0,Low Calorie,Low Sugar,Yes
8076809517966,0.19,Moderate Calorie,Low Sugar,Yes
7622300441715,0.56,High Calorie,High Sugar,Yes
5411188136347,0.86,Low Calorie,Low Sugar,Yes
20179649,,High Calorie,Unknown,No
4056489467953,0.67,Low Calorie,Low Sugar,Yes
96103890,0.58,High Calorie,Moderate Sugar,Yes
7622300675981,0.77,High Calorie,High Sugar,Yes
54491496,,Low Calorie,Unknown,Yes
3256228686558,0.31,Moderate Calorie,Moderate Sugar,No
8480000524058,1.0,Low Calorie,Low Sugar,Yes
8410376059373,0.01,High Calorie,Low Sugar,Yes
8410076901019,0.47,High Calorie,Moderate Sugar,Yes
20434878,1.0,High Calorie,Low Sugar,No
2006050045075,,Unknown,Low Sugar,No
3083681139716,0.09,Low Calorie,Low Sugar,No
8410014926241,0.91,Moderate Calorie,High Sugar,Yes
642118,0.12,Moderate Calorie,Low Sugar,Yes
4056489627173,0.37,Moderate Calorie,High Sugar,Yes
4088600054537,1.0,High Calorie,Low Sugar,No
852166,0.89,Low Calorie,Low Sugar,No
12516797,0.43,High Calorie,Moderate Sugar,No
5057753899417,0.88,Low Calorie,Moderate Sugar,Yes
176477,0.2,High Calorie,Moderate Sugar,No
5000157062734,0.16,Low Calorie,Low Sugar,Yes
4088600248752,0.01,Low Calorie,Low Sugar,No
4056489685937,0.69,Low Calorie,Low Sugar,Yes
20995195,0.33,Low Calorie,Low Sugar,Yes
5060040253724,0.01,High Calorie,Low Sugar,No
5033060100040,0.01,High Calorie,Low Sugar,No
5000168035031,0.08,Low Calorie,Low Sugar,Yes
4056489239901,0.41,High Calorie,Moderate Sugar,No
8710912074922,,Moderate Calorie,Low Sugar,No
4088600346854,0.85,Moderate Calorie,High Sugar,No
6111251750034,0.74,Low Calorie,Low Sugar,Yes
4088600216638,1.0,Low Calorie,High Sugar,Yes
6111017000014,0.93,High Calorie,High Sugar,Yes
5060178332216,0.86,Low Calorie,Low Sugar,Yes
6972102830103,0.25,Low Calorie,Low Sugar,Yes
6111126001582,0.68,Low Calorie,Low Sugar,No
1135626,0.05,Moderate Calorie,Low Sugar,No
29204861,0.0,Moderate Calorie,Low Sugar,No
6111126002602,1.0,Low Calorie,Moderate Sugar,No
6111242380400,1.0,High Calorie,High Sugar,No
6111259346291,,Unknown,Unknown,No
5900020043306,,Unknown,Unknown,No
6923818812013,,Unknown,Unknown,No
8901058000290,0.03,Moderate Calorie,Low Sugar,Yes
6111128001290,,Unknown,Unknown,No
121201800111,,Unknown,Unknown,No
6111260550595,0.03,Moderate Calorie,Low Sugar,No
3045320008494,1.0,Low Calorie,High Sugar,Yes
3176571744289,0.97,Low Calorie,Low Sugar,No
3068320110097,,Low Calorie,Low Sugar,Yes
3265478858004,0.82,Moderate Calorie,Low Sugar,Yes
3265479724001,0.58,Moderate Calorie,Low Sugar,Yes
3182180060290,0.07,High Calorie,Low Sugar,Yes
3380380046940,0.02,Moderate Calorie,Low Sugar,No
3017760002905,0.7,High Calorie,High Sugar,Yes
5010029000061,0.06,Moderate Calorie,Low Sugar,No
3292070007905,0.76,Low Calorie,Low Sugar,Yes
4056489039532,0.12,High Calorie,Low Sugar,Yes
8714100903506,0.27,Low Calorie,Low Sugar,No
3580281080108,0.35,High Calorie,Moderate Sugar,Yes
3217450004428,0.95,Low Calorie,Low Sugar,Yes
3660603004897,0.61,High Calorie,Low Sugar,Yes
3700214616970,0.35,High Calorie,Low Sugar,No
3273220083260,0.97,Low Calorie,Moderate Sugar,Yes
3564700010877,0.85,High Calorie,High Sugar,Yes
8480000210739,0.92,Low Calorie,Low Sugar,Yes
5000159031103,0.85,Moderate Calorie,Moderate Sugar,Yes
7622210693280,0.96,High Calorie,High Sugar,Yes
8423102210153,0.03,High Calorie,Low Sugar,No
3322680010801,0.63,Low Calorie,Moderate Sugar,Yes
3329770073272,0.96,Low Calorie,Moderate Sugar,Yes
20559625,0.34,Low Calorie,Low Sugar,No
8001585001224,0.61,Moderate Calorie,High Sugar,Yes
5201004021328,0.72,High Calorie,High Sugar,Yes
3019081241230,0.0,Low Calorie,Low Sugar,Yes
3083681116939,0.31,Low Calorie,Low Sugar,Yes
8480000093561,0.41,High Calorie,High Sugar,Yes
5902884465874,0.24,Moderate Calorie,Moderate Sugar,No
3229820800738,0.21,Moderate Calorie,Moderate Sugar,Yes
4002359012839,0.03,Low Calorie,Low Sugar,No
3029330072683,0.11,Moderate Calorie,Low Sugar,Yes
8480000156648,1.0,Low Calorie,Low Sugar,Yes
8713734033825,,Moderate Calorie,Low Sugar,No
3036811368029,0.27,Low Calorie,Low Sugar,Yes
4056489494485,,Low Calorie,Low Sugar,No
3560071427535,0.99,High Calorie,High Sugar,Yes
4056489181415,0.98,Low Calorie,Low Sugar,No
20977863,0.36,Low Calorie,Low Sugar,No
4056489440116,0.28,High Calorie,Low Sugar,No
8000500247150,0.87,High Calorie,High Sugar,No
61232200293,0.01,High Calorie,Low Sugar,No
3045320094022,1.0,Moderate Calorie,High Sugar,Yes
3229820802138,0.23,High Calorie,Moderate Sugar,Yes
4088600248592,0.32,Moderate Calorie,Moderate Sugar,Yes
4004980401907,0.47,High Calorie,Low Sugar,No
5060360506128,0.98,Low Calorie,Moderate Sugar,Yes
5000232849816,0.11,Low Calorie,Low Sugar,Yes
5060283760034,0.26,Low Calorie,Low Sugar,Yes
4088600204598,0.88,Moderate Calorie,High Sugar,Yes
4056489356042,0.24,High Calorie,Moderate Sugar,Yes
5010044002446,0.07,Moderate Calorie,Low Sugar,Yes
5000328270548,0.01,Moderate Calorie,Low Sugar,No
5052004706261,0.72,Moderate Calorie,Low Sugar,No
20991241,,Unknown,Unknown,No
4088600226736,0.12,Low Calorie,Low Sugar,Yes
3182189999829,0.07,Moderate Calorie,Low Sugar,Yes
8710532469535,0.48,High Calorie,Low Sugar,No
5060054134033,0.95,Low Calorie,Low Sugar,No
20472122,0.07,High Calorie,Low Sugar,Yes
5000128739160,0.09,Low Calorie,Low Sugar,No
7622201430498,0.99,Moderate Calorie,High Sugar,No
5024121222207,0.22,High Calorie,Moderate Sugar,No
6111245340937,,Moderate Calorie,Unknown,Yes
4088600043364,0.01,Low Calorie,Low Sugar,Yes
5060292308708,0.06,High Calorie,Low Sugar,Yes
5014276701115,0.36,Low Calorie,Low Sugar,No
20719395,0.09,High Calorie,Low Sugar,No
7622201694777,1.0,Low Calorie,Low Sugar,Yes
5010477362735,0.27,High Calorie,Moderate Sugar,Yes
5056053308803,0.45,Low Calorie,Low Sugar,No
6111032009238,0.0,Low Calorie,Low Sugar,No
5057545928783,0.06,Low Calorie,Low Sugar,Yes
5070000206868,0.05,Low Calorie,Low Sugar,No
6194000521895,0.64,Unknown,High Sugar,Yes
302661,0.07,Moderate Calorie,Low Sugar,No
6111246950203,,Unknown,Unknown,No
6111243090537,0.89,Low Calorie,Moderate Sugar,No
6111032009474,0.8,Low Calorie,High Sugar,Yes
5060283762649,0.01,Low Calorie,Low Sugar,No
6111242881716,0.0,Low Calorie,Low Sugar,No
787099923204,1.0,High Calorie,Low Sugar,No
6194008554789,0.4,High Calorie,High Sugar,Yes
6111250471282,0.0,Low Calorie,Low Sugar,Yes
6111024000946,,Unknown,Unknown,Yes
6111032009993,0.83,Low Calorie,Low Sugar,No
8402001015175,0.85,Low Calorie,Low Sugar,Yes
6111270030148,,Unknown,Unknown,Yes
5111463000430,,Unknown,Unknown,No
3182180000692,0.14,High Calorie,Low Sugar,Yes
3174660000896,1.0,High Calorie,High Sugar,No
7613036012249,0.95,Moderate Calorie,High Sugar,Yes
3017760000406,0.37,High Calorie,High Sugar,No
3229820780955,0.01,Moderate Calorie,Low Sugar,No
3175680013231,0.52,High Calorie,High Sugar,Yes
3229820181417,0.37,Low Calorie,Low Sugar,No
3168930000990,0.06,High Calorie,Low Sugar,Yes
7613035648494,0.06,Moderate Calorie,Low Sugar,Yes
3259011046300,0.29,Low Calorie,Low Sugar,No
3057640317743,1.0,Low Calorie,Low Sugar,Yes
3329757003506,0.08,Low Calorie,Low Sugar,Yes
5449000232465,1.0,Low Calorie,Low Sugar,Yes
8714100766576,0.34,Low Calorie,Low Sugar,Yes
3017760502399,0.07,Low Calorie,Low Sugar,Yes
3498425800058,0.55,Moderate Calorie,High Sugar,Yes
3564700253434,0.09,High Calorie,Low Sugar,Yes
8000430172010,0.75,High Calorie,Low Sugar,No
3019081238698,,Moderate Calorie,Low Sugar,No
8711200460786,0.32,Low Calorie,Low Sugar,Yes
8410000810004,0.52,High Calorie,High Sugar,Yes
3038359007620,0.88,Low Calorie,Low Sugar,Yes
3760020505912,0.5,Moderate Calorie,Moderate Sugar,No
20403034,,Low Calorie,Low Sugar,No
4056489249603,1.0,Low Calorie,Moderate Sugar,No
3329770073289,0.96,Low Calorie,Moderate Sugar,Yes
3017800078853,0.01,Low Calorie,Low Sugar,Yes
8480000590756,1.0,Low Calorie,Low Sugar,Yes
3168930000020,0.01,High Calorie,Low Sugar,No
4012359133007,0.09,Moderate Calorie,Low Sugar,Yes
8480000566522,,Low Calorie,Unknown,Yes
8480000093509,0.5,Moderate Calorie,High Sugar,Yes
20164034,0.42,Low Calorie,Low Sugar,No
3019081241582,,Moderate Calorie,Unknown,No
20613945,1.0,High Calorie,Low Sugar,No
3302746964026,0.06,High Calorie,Low Sugar,Yes
7622300541491,0.56,High Calorie,High Sugar,Yes
4056489100553,1.0,Low Calorie,Moderate Sugar,No
3281780893465,0.2,Moderate Calorie,Low Sugar,No
6130760003189,1.0,Low Calorie,Low Sugar,No
3560071084042,0.52,High Calorie,Low Sugar,No
8480000158444,0.07,Moderate Calorie,Low Sugar,Yes
6133275000018,,Unknown,Unknown,No
3019089042228,0.27,Moderate Calorie,Low Sugar,Yes
8000500278802,0.98,High Calorie,High Sugar,Yes
3073781192216,1.0,Moderate Calorie,Low Sugar,Yes
20068516,0.78,Low Calorie,Low Sugar,No
3560071263577,,Unknown,Unknown,No
54490802,1.0,Low Calorie,Low Sugar,Yes
3038359001208,0.47,Moderate Calorie,Low Sugar,No
4056489613350,1.0,Low Calorie,Low Sugar,Yes
8437006994002,0.03,Moderate Calorie,Low Sugar,Yes
5059319003931,0.19,Moderate Calorie,Moderate Sugar,No
8480000865113,0.1,Moderate Calorie,Low Sugar,Yes
5010067301502,1.0,High Calorie,High Sugar,No
8410261641423,1.0,Low Calorie,Low Sugar,Yes
4056489519706,0.26,High Calorie,Low Sugar,Yes
5054267003378,0.98,Low Calorie,Low Sugar,Yes
5000169061046,0.29,Low Calorie,Low Sugar,Yes
5021016990999,0.85,Low Calorie,Low Sugar,Yes
5010102114135,,Low Calorie,Low Sugar,Yes
8412600028599,0.03,High Calorie,Low Sugar,Yes
41570080146,0.0,Low Calorie,Low Sugar,Yes
7622201499679,0.39,Low Calorie,Low Sugar,Yes
20927455,0.39,Low Calorie,Low Sugar,Yes
4056489804673,0.49,Low Calorie,Low Sugar,No
5050854476051,1.0,Low Calorie,Low Sugar,No
5060292308203,0.12,High Calorie,Low Sugar,Yes
5000232005915,0.0,Low Calorie,Low Sugar,No
4088600201658,0.03,Moderate Calorie,Low Sugar,No
7622201730352,0.79,Moderate Calorie,High Sugar,Yes
29310609,0.04,Moderate Calorie,Low Sugar,No
8410707002313,0.55,Low Calorie,Low Sugar,No
5010228001869,0.02,Low Calorie,Low Sugar,Yes
5054070479155,0.07,Moderate Calorie,Low Sugar,No
3487400007001,0.02,Low Calorie,Low Sugar,Yes
4088600287805,0.1,Moderate Calorie,Low Sugar,Yes
5053990167531,0.08,Moderate Calorie,Low Sugar,Yes
29204892,0.06,Moderate Calorie,Low Sugar,Yes
5010238020355,0.82,Moderate Calorie,Moderate Sugar,Yes
5060198643088,0.08,Moderate Calorie,Low Sugar,No
6111203004024,,Unknown,Unknown,Yes
6111126000424,1.0,Low Calorie,Moderate Sugar,Yes
6111195006877,,Unknown,Unknown,No
6111180000958,0.0,Moderate Calorie,Low Sugar,Yes
6111266680128,0.86,Moderate Calorie,Low Sugar,Yes
6111246721995,,Moderate Calorie,Unknown,No
6111126001858,0.88,Low Calorie,Moderate Sugar,No
8436037960420,,Unknown,Unknown,No
3610340078941,,Unknown,Unknown,No
8000500416938,0.58,High Calorie,Moderate Sugar,Yes
6291003634154,,Unknown,Unknown,Yes
20376451,0.95,Low Calorie,Moderate Sugar,No
7613031514274,0.02,Moderate Calorie,Low Sugar,No
3228886043714,0.97,Low Calorie,Low Sugar,Yes
3760020506605,0.15,High Calorie,Low Sugar,Yes
3083681057843,0.57,Low Calorie,Low Sugar,No
8076808150072,0.05,Moderate Calorie,Low Sugar,No
3229820134642,0.44,Low Calorie,Low Sugar,Yes
3088545004018,1.0,Moderate Calorie,High Sugar,No
3280241101002,0.61,Low Calorie,Low Sugar,No
20001049,1.0,Moderate Calorie,High Sugar,No
42023623,1.0,High Calorie,Low Sugar,Yes
3366321051556,,High Calorie,Low Sugar,Yes
3664346306591,0.95,High Calorie,High Sugar,Yes
3023290035801,0.97,Low Calorie,Moderate Sugar,Yes
3580281080115,0.3,High Calorie,Moderate Sugar,Yes
20681944,1.0,Low Calorie,Low Sugar,No
3302748427024,0.06,Low Calorie,Low Sugar,Yes
3175681257511,0.28,High Calorie,Moderate Sugar,Yes
3263670115819,,Moderate Calorie,Low Sugar,No
8000430135268,0.5,Moderate Calorie,Low Sugar,No
8715035110205,0.19,Low Calorie,Low Sugar,No
3175681225107,0.21,Low Calorie,Low Sugar,Yes
3560070510771,0.01,Moderate Calorie,Low Sugar,No
3250390244950,,Moderate Calorie,Low Sugar,No
3390390000160,0.46,High Calorie,Low Sugar,No
4056489109754,0.88,Low Calorie,Moderate Sugar,Yes
3521042004322,0.33,Low Calorie,Low Sugar,Yes
20404499,,Unknown,Unknown,No
80809180,0.98,High Calorie,High Sugar,Yes
7622210103963,1.0,Moderate Calorie,Low Sugar,Yes
8410109109832,0.03,High Calorie,Low Sugar,Yes
3523230038287,1.0,Moderate Calorie,Low Sugar,No
8480000038401,0.7,Low Calorie,Low Sugar,Yes
4056489104230,0.26,High Calorie,Low Sugar,No
20569105,0.95,Low Calorie,Moderate Sugar,No
8711000523124,,Low Calorie,Low Sugar,No
8076809517300,0.29,High Calorie,Moderate Sugar,Yes
3760257090717,0.13,Moderate Calorie,Low Sugar,Yes
8015057003760,0.01,Low Calorie,Low Sugar,Yes
5000112638745,,Low Calorie,Unknown,Yes
5941021001674,0.75,High Calorie,Moderate Sugar,Yes
3302740057052,0.24,Low Calorie,Low Sugar,Yes
3175681272927,0.25,High Calorie,Moderate Sugar,No
8410014486097,0.94,High Calorie,High Sugar,Yes
3240931547138,0.07,Moderate Calorie,Low Sugar,Yes
8410376014051,0.14,High Calorie,Low Sugar,Yes
3178530423136,0.51,Low Calorie,Low Sugar,Yes
3174061039129,0.92,Low Calorie,High Sugar,Yes
5057753940317,0.55,Low Calorie,Low Sugar,Yes
2006050102860,0.05,High Calorie,Low Sugar,No
6111032008125,0.0,Moderate Calorie,Low Sugar,No
20472627,0.31,Moderate Calorie,Moderate Sugar,No
5060088701942,0.79,Low Calorie,Moderate Sugar,Yes
5000108884231,0.22,Moderate Calorie,Moderate Sugar,Yes
3073781081909,1.0,Low Calorie,Low Sugar,No
4088600247564,0.04,Low Calorie,Low Sugar,Yes
3178530407983,0.57,High Calorie,High Sugar,Yes
5011308000307,0.88,Low Calorie,Low Sugar,No
16103403,,Unknown,Unknown,No
5000108589945,0.32,Moderate Calorie,Moderate Sugar,Yes
1834901,0.25,Low Calorie,Low Sugar,No
21114731,0.14,Moderate Calorie,Moderate Sugar,Yes
4056489594291,0.02,Low Calorie,Low Sugar,Yes
5010338404383,0.78,Low Calorie,Low Sugar,No
5000168137605,0.01,High Calorie,Low Sugar,No
5000462979826,0.33,Moderate Calorie,Low Sugar,No
5000169410738,0.02,Moderate Calorie,Low Sugar,No
5060560280804,0.58,High Calorie,Low Sugar,No
5021638000434,0.36,Moderate Calorie,Moderate Sugar,No
5000119410696,0.0,Moderate Calorie,Low Sugar,No
6111126002909,0.08,Low Calorie,Low Sugar,Yes
1465204,1.0,Low Calorie,Low Sugar,No
1898811,1.0,Low Calorie,Low Sugar,No
3760381260635,0.03,Moderate Calorie,Low Sugar,Yes
4088600294063,0.04,Moderate Calorie,Low Sugar,No
6111242071988,,Low Calorie,Unknown,Yes
5060490010496,0.87,Low Calorie,Low Sugar,No
6111184000923,0.0,Low Calorie,Low Sugar,Yes
8719979202521,0.02,High Calorie,Low Sugar,Yes
6118000080039,,Unknown,Unknown,No
5000174035155,,Unknown,Unknown,No
6111032009931,1.0,Low Calorie,Low Sugar,Yes
3229820804224,0.3,High Calorie,Moderate Sugar,No
8719200265875,1.0,High Calorie,Low Sugar,Yes
5449000311863,,Unknown,Unknown,No
6111024008898,,Unknown,Unknown,No
3256540001756,0.21,Moderate Calorie,Moderate Sugar,Yes
3155250006238,0.34,Low Calorie,Low Sugar,Yes
3045140105106,0.96,High Calorie,High Sugar,Yes
3273220530351,1.0,Low Calorie,Low Sugar,No
3412290015997,1.0,High Calorie,Low Sugar,No
7613036400640,0.54,Moderate Calorie,Moderate Sugar,Yes
3228020190427,1.0,Moderate Calorie,Low Sugar,No
3256220512985,0.74,High Calorie,High Sugar,Yes
3760020508371,0.01,Moderate Calorie,Low Sugar,No
3263670128215,0.0,Low Calorie,Low Sugar,Yes
3083681027860,0.57,Low Calorie,Low Sugar,No
3564700582596,0.06,Moderate Calorie,Low Sugar,Yes
5400101041424,0.28,High Calorie,Moderate Sugar,Yes
3564700009666,0.1,High Calorie,Low Sugar,Yes
3564700024164,0.01,Moderate Calorie,Low Sugar,No
8712566432127,0.38,Moderate Calorie,Moderate Sugar,Yes
3336590083787,,High Calorie,Low Sugar,No
7613036569927,0.06,Moderate Calorie,Low Sugar,No
8008698002599,0.05,Moderate Calorie,Low Sugar,Yes
5449000267436,1.0,Low Calorie,Moderate Sugar,Yes
3263670034455,,Moderate Calorie,Low Sugar,No
7613036977869,0.95,Moderate Calorie,High Sugar,Yes
5997523313111,0.17,Moderate Calorie,Low Sugar,Yes
8480000173607,0.68,Low Calorie,Low Sugar,Yes
7613032921767,0.68,Low Calorie,Low Sugar,Yes
3501940369006,0.94,High Calorie,High Sugar,No
3033491580543,1.0,Low Calorie,Low Sugar,Yes
26071510,0.15,Moderate Calorie,Low Sugar,Yes
20656942,,Low Calorie,Low Sugar,Yes
7610400070577,0.08,High Calorie,Low Sugar,Yes
5010477360755,0.06,High Calorie,Low Sugar,Yes
8076809512077,0.09,Low Calorie,Low Sugar,Yes
4000405004470,0.19,Low Calorie,Low Sugar,Yes
40349558,1.0,High Calorie,Low Sugar,No
20046248,0.7,Low Calorie,Low Sugar,No
20343255,0.42,High Calorie,High Sugar,Yes
5411188128649,0.96,Low Calorie,Low Sugar,Yes
20097776,1.0,Low Calorie,Low Sugar,No
8002590043148,0.09,Moderate Calorie,Low Sugar,Yes
8017596057105,,Unknown,Unknown,No
5411188553304,1.0,Low Calorie,Low Sugar,Yes
3329770080119,0.76,Low Calorie,Low Sugar,Yes
4056489216216,0.81,Low Calorie,Low Sugar,Yes
8721800402031,1.0,Moderate Calorie,Low Sugar,No
6164010,0.25,Moderate Calorie,Moderate Sugar,Yes
5690845000577,0.95,Low Calorie,Low Sugar,Yes
5000328741901,0.1,High Calorie,Low Sugar,Yes
3073781194692,1.0,Moderate Calorie,Low Sugar,Yes
5011835102215,0.05,Moderate Calorie,Low Sugar,Yes
6413300018028,0.94,Low Calorie,Moderate Sugar,Yes
7394376617164,0.41,Low Calorie,Low Sugar,Yes
5018374888341,1.0,Low Calorie,Low Sugar,No
3265470063260,,High Calorie,Low Sugar,No
5010102115491,1.0,Low Calorie,Low Sugar,Yes
5053827175654,0.2,Moderate Calorie,Moderate Sugar,Yes
6111252420035,1.0,Low Calorie,Moderate Sugar,No
5059697270109,0.02,Low Calorie,Low Sugar,Yes
5060178070149,0.8,Low Calorie,Moderate Sugar,No
4088600058313,0.04,High Calorie,Low Sugar,Yes
4088600165455,0.1,Low Calorie,Low Sugar,Yes
5000119809902,,Low Calorie,Unknown,No
3168930171683,0.01,High Calorie,Low Sugar,No
29310524,0.17,Moderate Calorie,Moderate Sugar,No
3608580968580,1.0,Low Calorie,High Sugar,Yes
4056489519928,0.99,Moderate Calorie,High Sugar,No
20635732,0.82,Low Calorie,Low Sugar,No
5000187130908,0.4,Low Calorie,Low Sugar,No
4056489713050,1.0,Low Calorie,Low Sugar,No
355858,0.01,High Calorie,Low Sugar,No
6111184003665,,Unknown,Unknown,No
5060235980510,0.04,Moderate Calorie,Low Sugar,No
196633965912,,Low Calorie,Unknown,No
6111126003869,1.0,Low Calorie,Moderate Sugar,Yes
3760021251184,,Low Calorie,Low Sugar,No
5057373870810,0.88,Low Calorie,Moderate Sugar,No
5018374442277,0.33,Low Calorie,Low Sugar,Yes
5060495116988,0.04,Low Calorie,Low Sugar,Yes
5052003557963,0.43,Low Calorie,Low Sugar,No
5060283762359,0.07,Low Calorie,Low Sugar,Yes
6111017040829,,Unknown,Unknown,No
5060055252132,1.0,Moderate Calorie,Low Sugar,Yes
6111126004521,1.0,Low Calorie,Moderate Sugar,No
6221007036302,,Unknown,Low Sugar,No
6118000240051,,Unknown,Unknown,No
5055958704123,0.21,High Calorie,Moderate Sugar,No
6221048403248,,Unknown,Unknown,No
6923815199032,,Unknown,Unknown,No
6943015100171,,Unknown,Unknown,No
8695077069436,,Unknown,Unknown,No
6111246721940,,Moderate Calorie,Unknown,No
6111271590498,,Unknown,Unknown,No
40267654,,Unknown,Unknown,No
3175681060586,0.44,High Calorie,High Sugar,Yes
3229820181738,0.32,High Calorie,Moderate Sugar,No
3041090061639,0.41,Moderate Calorie,High Sugar,Yes
5038862134590,0.86,Low Calorie,Low Sugar,No
3178530408515,0.69,Low Calorie,Low Sugar,Yes
3083681055269,0.13,Low Calorie,Low Sugar,Yes
3428272040055,1.0,Low Calorie,Low Sugar,No
20093273,1.0,Low Calorie,Moderate Sugar,No
3587220551507,0.32,Moderate Calorie,Moderate Sugar,Yes
3608580765653,0.93,Moderate Calorie,Moderate Sugar,Yes
3109850018511,0.07,Low Calorie,Low Sugar,Yes
3162850010015,,Unknown,Unknown,No
3245412511561,0.91,Low Calorie,Low Sugar,No
3043934273802,1.0,Moderate Calorie,High Sugar,No
3038350015006,0.05,Moderate Calorie,Low Sugar,No
3165958535015,0.52,Moderate Calorie,Low Sugar,Yes
3252755150005,0.51,High Calorie,High Sugar,Yes
3021769505619,0.91,Low Calorie,Moderate Sugar,No
7613038954226,0.93,High Calorie,High Sugar,Yes
3229820780566,0.03,Moderate Calorie,Low Sugar,No
3046920042888,0.0,High Calorie,Low Sugar,Yes
8007270127903,,High Calorie,Low Sugar,No
3421557501418,0.02,Moderate Calorie,Low Sugar,No
3248830724971,0.09,Low Calorie,Low Sugar,No
8480000209962,0.92,Low Calorie,Low Sugar,Yes
8411547001085,,Unknown,Unknown,No
8480000390325,0.94,Low Calorie,Low Sugar,No
8480000141415,0.46,High Calorie,High Sugar,Yes
3560070329441,0.04,Low Calorie,Low Sugar,Yes
3175681263130,0.27,High Calorie,Moderate Sugar,Yes
7613036723671,0.93,High Calorie,High Sugar,Yes
20026370,0.07,Low Calorie,Low Sugar,No
8008343201179,0.0,Low Calorie,Low Sugar,Yes
4000417700001,0.96,High Calorie,High Sugar,Yes
5060088707661,0.88,Moderate Calorie,High Sugar,Yes
7613035619425,0.29,High Calorie,Moderate Sugar,Yes
8801073110502,0.08,High Calorie,Low Sugar,Yes
3229820800721,0.23,Moderate Calorie,Moderate Sugar,No
8002270506802,0.99,Low Calorie,Low Sugar,Yes
3023290076354,1.0,Low Calorie,Low Sugar,No
